"scenario","iteration","year","SpawnBio_re","LnQ_base_ResFish_3_re"
"XLRF_poorrec_25_yrfwd",72,1994,-0.0134628217831792,0.0108492266492714
"XLRF_SQ_25_yrfwd",72,1994,0.00575147481291453,-0.00516867644740878
"HRF_poorrec_25_yrfwd",73,1994,0.00578690516881245,-0.00332561881323314
"HRF_SQ_25_yrfwd",73,1994,-0.0180944835648238,0.0109163320500076
"HRFSelex_poorrec_25_yrfwd",73,1994,0.0108854582051573,0.000561812657327128
"IRF_poorrec_25_yrfwd",73,1994,0.00249230944514071,-0.00395297628058163
"IRF_SQ_25_yrfwd",73,1994,-0.017390870762395,0.00737847289956205
"IRFSelex_poorrec_25_yrfwd",73,1994,0.0145978124643956,-0.000168543797198111
"IRFSelex_poorrec_qprior_25_yrfwd",73,1994,0.0147117466104591,-0.000112362531465315
"IRFSelex_SQ_25_yrfwd",73,1994,0.00295013911584147,-0.00259682294942278
"LRF_poorrec_25_yrfwd",73,1994,0.00362215639360455,-0.0237038123670572
"LRF_SQ_25_yrfwd",73,1994,-0.0177343667761791,0.0116560520488216
"LRFSelex_poorrec_25_yrfwd",73,1994,0.0103110402187535,-0.00215985754927956
"XLRF_poorrec_25_yrfwd",73,1994,0.00233090273821724,-0.0135974268980293
"XLRF_SQ_25_yrfwd",73,1994,-0.0172468240469371,0.019192144610578
"HRF_poorrec_25_yrfwd",74,1994,-0.0392046644402561,0.0221244945636823
"HRF_SQ_25_yrfwd",74,1994,-0.0276459413336767,0.00356438919259725
"HRFSelex_poorrec_25_yrfwd",74,1994,-0.0519403939203562,0.0193482036820578
"IRF_poorrec_25_yrfwd",74,1994,-0.034013380506784,0.0366676394348789
"IRF_SQ_25_yrfwd",74,1994,-0.0339182792929129,0.0131869915400378
"IRFSelex_poorrec_25_yrfwd",74,1994,-0.0419821666721775,0.0282045559885329
"IRFSelex_poorrec_qprior_25_yrfwd",74,1994,-0.0554508481301458,0.0164517473153939
"IRFSelex_SQ_25_yrfwd",74,1994,0.0803679729745049,0.0330111753901088
"LRF_poorrec_25_yrfwd",74,1994,-0.0350163674238667,0.0257091714355718
"LRF_SQ_25_yrfwd",74,1994,-0.0381878481501755,-0.0113626609944396
"LRFSelex_poorrec_25_yrfwd",74,1994,-0.0440046732577235,0.0298088432433445
"XLRF_poorrec_25_yrfwd",74,1994,-0.0477851624067277,0.0365662010384172
"XLRF_SQ_25_yrfwd",74,1994,-0.0371768039411405,0.00151533358406826
"HRF_poorrec_25_yrfwd",75,1994,0.0234639103997235,0.0210913835104864
"HRF_SQ_25_yrfwd",75,1994,0.0249985760304793,-0.0223039624958838
"HRFSelex_poorrec_25_yrfwd",75,1994,0.0219896531985441,0.0211631706833672
"IRF_poorrec_25_yrfwd",75,1994,0.0129119009817581,0.0126907236927323
"IRF_SQ_25_yrfwd",75,1994,0.0246315083318039,-0.00850677998636038
"IRFSelex_poorrec_25_yrfwd",75,1994,0.0155958051172386,0.019593216424281
"IRFSelex_poorrec_qprior_25_yrfwd",75,1994,0.0038449491840284,0.0110333763536174
"IRFSelex_SQ_25_yrfwd",75,1994,0.0331845475317499,0.0163284606489249
"LRF_poorrec_25_yrfwd",75,1994,0.0213254274265842,0.034857354205714
"LRF_SQ_25_yrfwd",75,1994,0.0327702852369169,-0.0209649756625878
"LRFSelex_poorrec_25_yrfwd",75,1994,0.0376718616682327,0.0281374505877965
"XLRF_poorrec_25_yrfwd",75,1994,0.018069101081122,0.0596208076681185
"XLRF_SQ_25_yrfwd",75,1994,0.0346562537576973,-0.0179655203087473
"HRF_poorrec_25_yrfwd",76,1994,0.0701445069066298,-0.00807605694907625
"HRF_SQ_25_yrfwd",76,1994,0.0502631744831066,0.0142481932261
"IRF_poorrec_25_yrfwd",76,1994,0.0662182047508933,-0.00543241627820953
"IRF_SQ_25_yrfwd",76,1994,0.0460555345436208,0.0300476136227085
"IRFSelex_poorrec_25_yrfwd",76,1994,0.0679338428258525,-0.00064920573735566
"IRFSelex_poorrec_qprior_25_yrfwd",76,1994,0.0683271511592424,-0.000374541771551326
"IRFSelex_SQ_25_yrfwd",76,1994,0.0261211742660837,-0.00723958032594493
"LRF_poorrec_25_yrfwd",76,1994,0.0580943533129445,-0.000145134936476066
"LRF_SQ_25_yrfwd",76,1994,0.0402326021180032,0.0274164576775602
"LRFSelex_poorrec_25_yrfwd",76,1994,0.0721246109299029,0.00248758159938708
"XLRF_poorrec_25_yrfwd",76,1994,0.0601693938304841,0.0153562126336062
"XLRF_SQ_25_yrfwd",76,1994,0.0395155698436713,0.0368174561434995
"HRF_poorrec_25_yrfwd",77,1994,0.0448816967720974,0.0268265543873667
"HRF_SQ_25_yrfwd",77,1994,0.0126307401135571,0.0240330970078794
"IRF_poorrec_25_yrfwd",77,1994,0.0512656820889311,0.0321075933662411
"IRF_SQ_25_yrfwd",77,1994,0.0142311651226882,0.022157266968693
"IRFSelex_poorrec_25_yrfwd",77,1994,0.0694315403074573,0.0279298920227285
"IRFSelex_poorrec_qprior_25_yrfwd",77,1994,0.0513055819971614,0.0160850084974165
"IRFSelex_SQ_25_yrfwd",77,1994,0.067418460105683,0.017205512630641
"LRF_poorrec_25_yrfwd",77,1994,0.0501484846584852,0.0281093599549302
"LRF_SQ_25_yrfwd",77,1994,0.0129760600325399,0.0326990572471492
"LRFSelex_poorrec_25_yrfwd",77,1994,0.0612007592382537,0.0319593372483352
"XLRF_poorrec_25_yrfwd",77,1994,0.0514366816956321,0.028874049405181
"XLRF_SQ_25_yrfwd",77,1994,0.0136666998705051,0.0290285478859459
"HRF_poorrec_25_yrfwd",78,1994,0.109421695173905,0.00742529062100586
"HRF_SQ_25_yrfwd",78,1994,-0.0235634431429512,0.0108351813328382
"HRFSelex_poorrec_25_yrfwd",78,1994,0.120096013225663,0.0130855531435759
"IRF_poorrec_25_yrfwd",78,1994,0.103608973951379,0.00475043813584325
"IRF_SQ_25_yrfwd",78,1994,-0.0265523256174852,0.0222633871372992
"IRFSelex_poorrec_25_yrfwd",78,1994,0.0933771009516543,-0.000397950632273232
"IRFSelex_poorrec_qprior_25_yrfwd",78,1994,0.0936499862232678,-0.000232528016504737
"IRFSelex_SQ_25_yrfwd",78,1994,0.12854542870634,0.00923089407802652
"LRF_poorrec_25_yrfwd",78,1994,0.114251499544308,7.17871728807333e-05
"LRF_SQ_25_yrfwd",78,1994,-0.0196030962711906,0.0186880738096986
"LRFSelex_poorrec_25_yrfwd",78,1994,0.110756978444713,0.00730668572668131
"XLRF_poorrec_25_yrfwd",78,1994,0.11396271804328,0.0140843312010462
"XLRF_SQ_25_yrfwd",78,1994,-0.0201959068139072,-0.00537155324033251
"HRF_poorrec_25_yrfwd",79,1994,0.00411825268421821,0.0396795795144379
"HRF_SQ_25_yrfwd",79,1994,-0.0170948733058338,0.0277878782676819
"HRFSelex_poorrec_25_yrfwd",79,1994,0.0153267975513641,0.0415538489629095
"IRF_poorrec_25_yrfwd",79,1994,0.000730330525280114,0.0504445342651101
"IRF_SQ_25_yrfwd",79,1994,-0.0146965232763701,0.0242437767543771
"IRFSelex_poorrec_25_yrfwd",79,1994,0.0114367731562958,0.0451744194212394
"IRFSelex_poorrec_qprior_25_yrfwd",79,1994,-0.0124714080671093,0.026956083416695
"IRFSelex_SQ_25_yrfwd",79,1994,0.0102968991933117,0.0290082602066534
"LRF_poorrec_25_yrfwd",79,1994,0.00817057275157092,0.0444019270174147
"LRF_SQ_25_yrfwd",79,1994,-0.0188096641131409,0.028426159870034
"LRFSelex_poorrec_25_yrfwd",79,1994,0.00983917513224554,0.0553135772952779
"XLRF_poorrec_25_yrfwd",79,1994,0.00437691141192157,0.0542851480142264
"XLRF_SQ_25_yrfwd",79,1994,-0.018691809074838,0.0262382116878882
"HRF_poorrec_25_yrfwd",80,1994,0.110504232455452,0.0353302131922976
"HRF_SQ_25_yrfwd",80,1994,0.0224339519684122,0.0161240232652864
"HRFSelex_poorrec_25_yrfwd",80,1994,0.097540048759561,0.040040075969556
"IRF_poorrec_25_yrfwd",80,1994,0.107600631990876,0.0318344899911515
"IRF_SQ_25_yrfwd",80,1994,0.0237521535735526,0.0199334252001068
"IRFSelex_poorrec_qprior_25_yrfwd",80,1994,0.0759330759330759,0.0244341688215824
"IRFSelex_SQ_25_yrfwd",80,1994,0.0271943793270775,0.016589079298296
"LRF_poorrec_25_yrfwd",80,1994,0.112722478576137,0.0383483956347157
"LRF_SQ_25_yrfwd",80,1994,0.025254290286387,-0.00613624269058324
"LRFSelex_poorrec_25_yrfwd",80,1994,0.107532619727742,0.0450339662569076
"XLRF_poorrec_25_yrfwd",80,1994,0.118163459626874,0.0191546904334229
"XLRF_SQ_25_yrfwd",80,1994,0.0289329924402671,0.0173397234321135
"HRF_poorrec_25_yrfwd",81,1994,0.132977228001125,0.041157458921351
"HRF_SQ_25_yrfwd",81,1994,-0.0660918519570932,0.000669493416648089
"HRFSelex_poorrec_25_yrfwd",81,1994,0.140735056113184,0.0485983554495048
"IRF_poorrec_25_yrfwd",81,1994,0.135211117780699,0.051724218651244
"IRF_SQ_25_yrfwd",81,1994,-0.0714818498259572,0.0103061410805218
"IRFSelex_poorrec_25_yrfwd",81,1994,0.142984142421871,0.0497797226206065
"IRFSelex_poorrec_qprior_25_yrfwd",81,1994,0.105061204021002,0.0289317912616283
"IRFSelex_SQ_25_yrfwd",81,1994,0.086829732785812,0.0304533672085558
"LRF_poorrec_25_yrfwd",81,1994,0.133919412806115,0.0524951504643538
"LRF_SQ_25_yrfwd",81,1994,-0.07248525964339,0.00974744960462444
"XLRF_poorrec_25_yrfwd",81,1994,0.13057617640131,0.0496064970512639
"XLRF_SQ_25_yrfwd",81,1994,-0.0745453576756411,0.000115483712895069
"HRF_poorrec_25_yrfwd",82,1994,0.0804846874843367,0.0342877385948129
"HRF_SQ_25_yrfwd",82,1994,-0.00948896931672591,0.0103326711226733
"HRFSelex_poorrec_25_yrfwd",82,1994,0.0934915543080547,0.0352990013780016
"IRF_poorrec_25_yrfwd",82,1994,0.0839139224433195,0.0312742379245392
"IRF_SQ_25_yrfwd",82,1994,-0.0148472168775055,0.021742149838557
"IRFSelex_poorrec_25_yrfwd",82,1994,0.0975347935775985,0.0420017384980563
"IRFSelex_poorrec_qprior_25_yrfwd",82,1994,0.0688896128849015,0.0244606988637339
"IRFSelex_SQ_25_yrfwd",82,1994,0.108817674509676,0.0344750094805886
"LRF_poorrec_25_yrfwd",82,1994,0.0835380014368536,0.0591838422679753
"LRF_SQ_25_yrfwd",82,1994,-0.00926002601185623,0.0210554899240461
"LRFSelex_poorrec_25_yrfwd",82,1994,0.100721768332415,0.0491851375582686
"XLRF_poorrec_25_yrfwd",82,1994,0.0786426745526541,0.0558987988133269
"XLRF_SQ_25_yrfwd",82,1994,-0.00861216517041655,0.027087173036738
"HRF_poorrec_25_yrfwd",83,1994,0.168186249211537,0.0351741541208178
"HRF_SQ_25_yrfwd",83,1994,-0.0370537082439473,-0.0075064413381753
"HRFSelex_poorrec_25_yrfwd",83,1994,0.141046750714736,0.0361167509125555
"IRF_poorrec_25_yrfwd",83,1994,0.173216026475961,0.0390116466885045
"IRF_SQ_25_yrfwd",83,1994,-0.0320257431811217,-0.0182604719538439
"IRFSelex_poorrec_25_yrfwd",83,1994,0.151696116258305,0.039601549978698
"IRFSelex_poorrec_qprior_25_yrfwd",83,1994,0.117372391929419,0.0221463428336894
"IRFSelex_SQ_25_yrfwd",83,1994,0.0233174831261021,-0.00320857450962333
"LRF_poorrec_25_yrfwd",83,1994,0.172175665380551,0.02864932434225
"LRF_SQ_25_yrfwd",83,1994,-0.0384519613852284,0.0108070906999718
"LRFSelex_poorrec_25_yrfwd",83,1994,0.14942698221556,0.0436075863435829
"XLRF_poorrec_25_yrfwd",83,1994,0.16385277661727,0.0186568619954025
"XLRF_SQ_25_yrfwd",83,1994,-0.0421008274593932,0.00374697830622856
"HRF_poorrec_25_yrfwd",84,1994,-0.0243206348346978,0.00543397686892454
"HRF_SQ_25_yrfwd",84,1994,-0.0421646191313149,-0.00015605907147965
"HRFSelex_poorrec_25_yrfwd",84,1994,-0.0353962109464125,-0.00785133188614549
"IRF_poorrec_25_yrfwd",84,1994,-0.0249123119104982,-0.000365178227262481
"IRF_SQ_25_yrfwd",84,1994,-0.0435878783497421,-0.00248133923652771
"IRFSelex_poorrec_25_yrfwd",84,1994,-0.0264321098895149,-0.00483783121587178
"IRFSelex_poorrec_qprior_25_yrfwd",84,1994,-0.0240654015863133,-0.00279657856091676
"IRFSelex_SQ_25_yrfwd",84,1994,0.0690534514163684,0.0128202527220604
"LRF_poorrec_25_yrfwd",84,1994,-0.0208015097433359,0.00072255350095127
"LRF_SQ_25_yrfwd",84,1994,-0.0458470199662935,0.0027872150166282
"LRFSelex_poorrec_25_yrfwd",84,1994,-0.0298816259131356,-0.00173537687485467
"XLRF_poorrec_25_yrfwd",84,1994,-0.0197457722159273,0.00356751037402686
"XLRF_SQ_25_yrfwd",84,1994,-0.0470714747224644,0.001647983794826
"HRF_poorrec_25_yrfwd",85,1994,0.0996721768849829,-0.0100736130640169
"HRF_SQ_25_yrfwd",85,1994,-0.0105555729052808,0.00605665256412868
"HRFSelex_poorrec_25_yrfwd",85,1994,0.0903364613345782,0.00217234227499803
"IRF_poorrec_25_yrfwd",85,1994,0.107274883169422,-0.00498296615234799
"IRF_SQ_25_yrfwd",85,1994,-0.00881921239186777,-0.00305407602885842
"IRFSelex_poorrec_25_yrfwd",85,1994,0.0828196007103729,0.0065029815085606
"IRFSelex_poorrec_qprior_25_yrfwd",85,1994,0.0743745338848918,0.0024485668315171
"IRFSelex_SQ_25_yrfwd",85,1994,-0.0536757221492029,-0.0123629996426246
"LRF_poorrec_25_yrfwd",85,1994,0.100294557921676,-0.000117044303609807
"LRF_SQ_25_yrfwd",85,1994,-0.00592736016988852,-0.0191593722055673
"LRFSelex_poorrec_25_yrfwd",85,1994,0.0677268605705517,0.00117044303609807
"XLRF_poorrec_25_yrfwd",85,1994,0.101249590891775,-0.0137129106109244
"XLRF_SQ_25_yrfwd",85,1994,-0.00884419599637729,-0.018198048325252
"HRF_poorrec_25_yrfwd",86,1994,0.0365613355587622,0.0230093494989724
"HRF_SQ_25_yrfwd",86,1994,0.0624870039950273,0.00607850083413585
"HRFSelex_poorrec_25_yrfwd",86,1994,0.0344627510671885,0.0294717556489483
"IRF_poorrec_25_yrfwd",86,1994,0.0380269538123028,0.0316799915103866
"IRF_SQ_25_yrfwd",86,1994,0.0651680521698352,-0.00494395138447801
"IRFSelex_poorrec_25_yrfwd",86,1994,0.0335698165528206,0.0262382116878882
"IRFSelex_poorrec_qprior_25_yrfwd",86,1994,0.0192338847926093,0.0149676255456215
"IRFSelex_SQ_25_yrfwd",86,1994,-0.0051054103297906,0.014447948837594
"LRF_poorrec_25_yrfwd",86,1994,0.0343308831009317,0.0390600250006633
"LRF_SQ_25_yrfwd",86,1994,0.0697559184359668,0.00740032116956921
"LRFSelex_poorrec_25_yrfwd",86,1994,0.0377368442865377,0.0357859056810184
"XLRF_poorrec_25_yrfwd",86,1994,0.041561015307987,0.0320888662776635
"XLRF_SQ_25_yrfwd",86,1994,0.0725564192522265,-0.00312118142959466
"HRF_poorrec_25_yrfwd",87,1994,0.0654003812351343,0.0165922004797256
"HRF_SQ_25_yrfwd",87,1994,-0.0519309875801415,-0.0139454386274293
"HRFSelex_poorrec_25_yrfwd",87,1994,0.0569322379851892,0.029782313201193
"IRF_poorrec_25_yrfwd",87,1994,0.063482959689164,0.0203625876466761
"IRF_SQ_25_yrfwd",87,1994,-0.0517329037114314,-0.000667932825933213
"IRFSelex_poorrec_qprior_25_yrfwd",87,1994,0.0429086328953065,0.0153608944057505
"IRFSelex_SQ_25_yrfwd",87,1994,0.0226722486926805,0.0198647592086557
"LRF_poorrec_25_yrfwd",87,1994,0.0688472416682129,0.0341051494811816
"LRF_SQ_25_yrfwd",87,1994,-0.0477184039722418,-0.02314199970973
"LRFSelex_poorrec_25_yrfwd",87,1994,0.0567916645580653,0.0320358061933603
"XLRF_poorrec_25_yrfwd",87,1994,0.0585347750544019,0.0399261528473758
"XLRF_SQ_25_yrfwd",87,1994,-0.0469986992492622,-0.0108414236956973
"HRF_poorrec_25_yrfwd",88,1994,0.108764108168941,0.000518116117312793
"HRF_SQ_25_yrfwd",88,1994,0.0608743983931888,0.0194902174371044
"HRFSelex_poorrec_25_yrfwd",88,1994,0.0772635292335328,0.00254532345583461
"IRF_poorrec_25_yrfwd",88,1994,0.11182651415957,0.00509688927452818
"IRF_SQ_25_yrfwd",88,1994,0.0562447102813183,0.0166187305218771
"IRFSelex_poorrec_25_yrfwd",88,1994,0.0832422547099371,0.00510781340953176
"IRFSelex_poorrec_qprior_25_yrfwd",88,1994,0.0799201393773469,0.00291986522738594
"IRFSelex_SQ_25_yrfwd",88,1994,0.036943391757461,-0.00910760741155735
"LRF_poorrec_25_yrfwd",88,1994,0.109202367683501,0.00411683830563553
"LRF_SQ_25_yrfwd",88,1994,0.0464421510048886,0.00591775999051171
"LRFSelex_poorrec_25_yrfwd",88,1994,0.0655170921210678,-0.00134366860544053
"XLRF_poorrec_25_yrfwd",88,1994,0.108304206209217,-0.00124691198112302
"XLRF_SQ_25_yrfwd",88,1994,0.058947993380746,0.0105495932320303
"HRF_poorrec_25_yrfwd",89,1994,0.0185114120205397,-0.012760950274898
"HRF_SQ_25_yrfwd",89,1994,-0.112305028466378,-0.00893906361435924
"HRFSelex_poorrec_25_yrfwd",89,1994,0.021045386156948,-0.00779983239255718
"IRF_poorrec_25_yrfwd",89,1994,0.0142901522211867,-0.0130106447892656
"IRF_SQ_25_yrfwd",89,1994,-0.116487697821734,-0.0152173200599891
"IRFSelex_poorrec_25_yrfwd",89,1994,0.0135409242914314,-0.01463209854194
"IRFSelex_poorrec_qprior_25_yrfwd",89,1994,0.0218372530745755,-0.00825708547199283
"LRF_poorrec_25_yrfwd",89,1994,0.0137906669346831,-0.024274988568673
"LRF_SQ_25_yrfwd",89,1994,-0.11199863190372,-0.000427601855854369
"LRFSelex_poorrec_25_yrfwd",89,1994,0.0146678118280552,-0.0176674474822209
"XLRF_poorrec_25_yrfwd",89,1994,0.0122495720873002,-0.0343688893119824
"XLRF_SQ_25_yrfwd",89,1994,-0.109910859976771,-0.0356126801116758
"HRF_poorrec_25_yrfwd",90,1994,0.0845099814660235,-0.00627513526420022
"HRF_SQ_25_yrfwd",90,1994,0.0933307552114403,0.0438385537693729
"IRF_poorrec_25_yrfwd",90,1994,0.0900737114641843,-0.00396546100630009
"IRF_SQ_25_yrfwd",90,1994,0.0895540809064018,0.0384935305711919
"IRFSelex_poorrec_25_yrfwd",90,1994,0.0879408893479153,0.0116919456352619
"IRFSelex_poorrec_qprior_25_yrfwd",90,1994,0.0811639620265702,0.00673707011578021
"IRFSelex_SQ_25_yrfwd",90,1994,0.134371579715432,0.0136567293451917
"LRF_poorrec_25_yrfwd",90,1994,0.0907209858377783,-0.0123130607397512
"LRF_SQ_25_yrfwd",90,1994,0.0898502906558167,0.0451791011933838
"LRFSelex_poorrec_25_yrfwd",90,1994,0.0832578769400547,0.00424324615353404
"XLRF_poorrec_25_yrfwd",90,1994,0.0911914092896253,-0.0135225185437191
"XLRF_SQ_25_yrfwd",90,1994,0.0944168576259611,0.0342128302405027
"HRF_poorrec_25_yrfwd",91,1994,-0.030268204414038,0.0180825646123571
"HRF_SQ_25_yrfwd",91,1994,0.0632850775407964,0.0222821142258768
"HRFSelex_poorrec_25_yrfwd",91,1994,-0.0380290513468811,0.0129092063928038
"IRF_poorrec_25_yrfwd",91,1994,-0.0277758999112145,0.0172804209849513
"IRF_SQ_25_yrfwd",91,1994,0.0589173231454147,0.0203064063809434
"IRFSelex_poorrec_25_yrfwd",91,1994,-0.0354601298882744,0.0148053241112826
"IRFSelex_poorrec_qprior_25_yrfwd",91,1994,-0.0430722497893032,0.00846308344634618
"IRFSelex_SQ_25_yrfwd",91,1994,0.000819405142403518,0.0182339419116925
"LRF_poorrec_25_yrfwd",91,1994,-0.0242289855464365,0.0273930488168382
"LRF_SQ_25_yrfwd",91,1994,0.0658794184045593,0.0259307753170731
"XLRF_poorrec_25_yrfwd",91,1994,-0.025495418756732,0.0189877072269395
"XLRF_SQ_25_yrfwd",91,1994,0.0705313399533755,0.00902957787581766
"HRF_poorrec_25_yrfwd",93,1994,0.0289695429490822,0.0219231783614734
"HRF_SQ_25_yrfwd",93,1994,0.0204874081980127,0.00432439687070348
"HRFSelex_poorrec_25_yrfwd",93,1994,0.0486627606933609,0.0229188352375141
"IRF_poorrec_25_yrfwd",93,1994,0.0302662335691084,0.0207917500932453
"IRF_SQ_25_yrfwd",93,1994,0.019511575309395,0.0249163913524548
"IRFSelex_poorrec_qprior_25_yrfwd",93,1994,0.0432765073486363,0.0123536360983359
"IRFSelex_SQ_25_yrfwd",93,1994,0.0392663512498223,0.0168715462176743
"LRF_poorrec_25_yrfwd",93,1994,0.0314068009037804,0.0199037739765257
"LRF_SQ_25_yrfwd",93,1994,0.0214174989199767,0.0213785322020091
"LRFSelex_poorrec_25_yrfwd",93,1994,0.0663827535810779,0.0217296651128385
"XLRF_poorrec_25_yrfwd",93,1994,0.026328457371838,0.0252862513518618
"XLRF_SQ_25_yrfwd",93,1994,0.0255851185484487,0.0430098800998155
"HRF_poorrec_25_yrfwd",95,1994,0.0675572912638878,-0.00107368641178055
"HRF_SQ_25_yrfwd",95,1994,-0.0640486349733793,-0.00332249763180353
"HRFSelex_poorrec_25_yrfwd",95,1994,0.0527672518237826,0.00557911180540061
"IRF_poorrec_25_yrfwd",95,1994,0.070850411156652,0.0093276507023439
"IRF_SQ_25_yrfwd",95,1994,-0.0576822867499906,-0.00610659146700211
"LRF_poorrec_25_yrfwd",95,1994,0.0686592942025623,-0.00429786682855196
"LRF_SQ_25_yrfwd",95,1994,-0.0661329909753428,0.00715374783663114
"LRFSelex_poorrec_25_yrfwd",95,1994,0.0498607996287989,0.0120243514575138
"XLRF_poorrec_25_yrfwd",95,1994,0.0679246255767792,0.0118729741581784
"XLRF_SQ_25_yrfwd",95,1994,-0.068232451006306,-0.022918835237514
"HRF_poorrec_25_yrfwd",97,1994,0.0363155080911213,-0.0113876304458763
"HRF_SQ_25_yrfwd",97,1994,0.167008986859486,0.0067901302000834
"HRFSelex_poorrec_25_yrfwd",97,1994,0.0476535096298034,-0.00100502042032943
"IRF_poorrec_25_yrfwd",97,1994,0.0361394724145575,-0.000475980168013196
"IRF_SQ_25_yrfwd",97,1994,0.167619818430316,0.011784020487435
"IRFSelex_poorrec_25_yrfwd",97,1994,0.0572963528015753,0.00172445273985109
"IRFSelex_SQ_25_yrfwd",97,1994,-0.0484453565931247,-0.0127359808234612
"LRF_poorrec_25_yrfwd",97,1994,0.0385126941282322,-0.00204281324566976
"LRF_SQ_25_yrfwd",97,1994,0.165756782139285,0.0148256117905751
"LRFSelex_poorrec_25_yrfwd",97,1994,0.0475231128323489,-0.000332405822251729
"XLRF_poorrec_25_yrfwd",97,1994,0.0337336515015191,0.00361276750475594
"XLRF_SQ_25_yrfwd",97,1994,0.166298895158396,0.0241470201300597
"HRF_poorrec_25_yrfwd",99,1994,-0.0359548402594283,0.0227674579381788
"HRF_SQ_25_yrfwd",99,1994,0.0381267829020742,0.00868468732784733
"HRFSelex_poorrec_25_yrfwd",99,1994,-0.0338890223396589,0.0191890234291484
"IRF_poorrec_25_yrfwd",99,1994,-0.0360028825366323,0.0293063330331798
"IRF_SQ_25_yrfwd",99,1994,0.0409570085915565,0.0132821875736404
"IRFSelex_poorrec_25_yrfwd",99,1994,-0.039452318039875,0.0219434660407658
"IRFSelex_poorrec_qprior_25_yrfwd",99,1994,-0.0508623588758107,0.0123286666468993
"LRF_poorrec_25_yrfwd",99,1994,-0.0353639202498198,0.0274195788589897
"LRF_SQ_25_yrfwd",99,1994,0.0425766823029631,0.0159554794680883
"XLRF_poorrec_25_yrfwd",99,1994,-0.0342301225078069,0.0434452849092438
"XLRF_SQ_25_yrfwd",99,1994,0.0411363496253454,0.00598018361910359
"HRF_poorrec_25_yrfwd",100,1994,0.124457737796246,0.0242812309315322
"HRF_SQ_25_yrfwd",100,1994,0.0541427326166156,0.0160288272316838
"HRFSelex_poorrec_25_yrfwd",100,1994,0.114286040458468,0.0272900498296616
"IRF_poorrec_25_yrfwd",100,1994,0.128118483340183,0.0287897775065819
"IRF_SQ_25_yrfwd",100,1994,0.0495250441429561,0.0171087560063235
"IRFSelex_poorrec_25_yrfwd",100,1994,0.108711204469002,0.0254984916890742
"IRFSelex_poorrec_qprior_25_yrfwd",100,1994,0.0913321765072986,0.0143527528039913
"IRFSelex_SQ_25_yrfwd",100,1994,0.0935401543836162,0.00949775509025675
"LRF_poorrec_25_yrfwd",100,1994,0.131809671674506,0.0273805640911199
"LRF_SQ_25_yrfwd",100,1994,0.0518227129478554,0.0213816533834387
"LRFSelex_poorrec_25_yrfwd",100,1994,0.12889477449503,0.0309137414694211
"XLRF_poorrec_25_yrfwd",100,1994,0.127985296132243,0.029428059108934
"XLRF_SQ_25_yrfwd",100,1994,0.0530788314968373,0.0444721535995806
"HRF_poorrec_25_yrfwd",103,1994,0.0264940043037248,0.00307748488958047
"HRF_SQ_25_yrfwd",103,1994,0.00470258517513767,-0.00705074884945439
"HRFSelex_poorrec_25_yrfwd",103,1994,0.0131892483882422,0.0108445448771269
"IRF_poorrec_25_yrfwd",103,1994,0.0332062750533687,0.000600827425196971
"IRF_SQ_25_yrfwd",103,1994,0.0103177611106679,0.00862694547139994
"IRFSelex_poorrec_25_yrfwd",103,1994,0.0152854961048293,0.0134819431851345
"IRFSelex_poorrec_qprior_25_yrfwd",103,1994,0.00770050181603501,0.00773896935468017
"IRFSelex_SQ_25_yrfwd",103,1994,0.0191597659375512,-0.00537155324033251
"LRF_poorrec_25_yrfwd",103,1994,0.030977407583283,0.0173241175249656
"LRF_SQ_25_yrfwd",103,1994,0.00874690816245111,0.00554009703753063
"LRFSelex_poorrec_25_yrfwd",103,1994,0.0181689062292781,0.0155403623379522
"XLRF_poorrec_25_yrfwd",103,1994,0.0251036359202741,0.0148630659677302
"XLRF_SQ_25_yrfwd",103,1994,0.0132051384345328,0.0158930558394964
"HRF_poorrec_25_yrfwd",104,1994,0.0157367295875667,-0.0295060886446738
"HRF_SQ_25_yrfwd",104,1994,0.00702922118851314,-0.0158275110294749
"HRFSelex_poorrec_25_yrfwd",104,1994,0.0306105191949939,-0.0180466710259167
"IRF_poorrec_25_yrfwd",104,1994,0.0178398747652933,-0.0228610933810666
"IRF_SQ_25_yrfwd",104,1994,0.00219348006958622,-0.0205826309374624
"IRFSelex_poorrec_25_yrfwd",104,1994,0.0298126249420009,-0.0155528470636706
"IRFSelex_poorrec_qprior_25_yrfwd",104,1994,0.0376874943084988,-0.00910760741155735
"IRFSelex_SQ_25_yrfwd",104,1994,0.0207745505917517,-0.0129045246206593
"LRF_poorrec_25_yrfwd",104,1994,0.021525799303577,-0.0209634150718729
"LRF_SQ_25_yrfwd",104,1994,0.000983284169124785,-0.0210008692490282
"XLRF_poorrec_25_yrfwd",104,1994,0.0138460671185176,-0.0188363299276041
"XLRF_SQ_25_yrfwd",104,1994,0.00542571162040188,-0.018830087564745
"HRF_poorrec_25_yrfwd",106,1994,0.024688540369435,0.0144760394704604
"HRF_SQ_25_yrfwd",106,1994,0.00156651020832854,-0.0181543517852377
"HRFSelex_poorrec_25_yrfwd",106,1994,0.0480523539947706,0.0221369792894007
"IRF_poorrec_25_yrfwd",106,1994,0.0348398172174785,0.020108211360164
"IRF_SQ_25_yrfwd",106,1994,-0.00808689218247821,-0.0223726284873349
